32759,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,30,0,speed up,5,0,13.42681127920777,30
33060,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,35,0,slow down,4,100,82.93117997352398,30
33360,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=2,left,30,2,speed up,5,0,12.084130151286994,30
33661,speed=AboveLimitTimeToCollision=2,speed=AboveLimitTimeToCollision=1,left,35,1,speed up,5,0,0,30
33962,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,left,40,1,straight,1,0,0,30
34262,speed=AboveLimitTimeToCollision=1,speed=0TimeToCollision=0,left,40,0,speed up,5,-100,-9.99665975681952,30
34563,speed=0TimeToCollision=0,speed=0-(1/4)LimitTimeToCollision=0,left,0,0,speed up,5,0,0.30321729014317866,30
34864,speed=0-(1/4)LimitTimeToCollision=0,speed=(1/4)-(3/4)LimitTimeToCollision=0,left,5,0,speed up,5,0,0.3613470722326899,30
35164,speed=(1/4)-(3/4)LimitTimeToCollision=0,speed=(1/4)-(3/4)LimitTimeToCollision=0,left,10,0,speed up,5,0,11.626225632174789,30
35465,speed=(1/4)-(3/4)LimitTimeToCollision=0,speed=(1/4)-(3/4)LimitTimeToCollision=0,left,15,0,speed up,5,0,10.579865325279059,30
35765,speed=(1/4)-(3/4)LimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,20,0,speed up,5,100,19.64272009426402,30
36066,speed=(1/4)-(3/4)LimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,25,0,speed up,5,100,27.799289386350488,40
36367,speed=(3/4)-(1)LimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,30,0,speed up,5,100,20.996558437671162,40
36667,speed=(3/4)-(1)LimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,35,0,speed up,5,100,29.106868178280756,40
36968,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,40,0,speed up,5,0,27.02549316018792,40
37269,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,45,0,slow down,4,100,84.90831690777347,40
37569,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,40,0,speed up,5,0,25.172027013246865,40
37870,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,45,0,slow down,4,100,86.6692054871286,40
38170,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,40,0,speed up,5,0,23.521516366793463,40
38471,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,45,0,slow down,4,100,88.23750010208367,40
38772,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,40,0,speed up,5,0,22.051739731134955,40
39072,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,45,0,slow down,4,100,89.63426748918666,40
39374,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=2,left,40,2,speed up,5,0,19.84656575802146,40
39674,speed=AboveLimitTimeToCollision=2,speed=(3/4)-(1)LimitTimeToCollision=2,left,45,2,slow down,4,100,10,40
39975,speed=(3/4)-(1)LimitTimeToCollision=2,speed=(3/4)-(1)LimitTimeToCollision=1,left,40,1,straight,1,100,10,40
40275,speed=(3/4)-(1)LimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,left,40,1,speed up,5,0,0,40
40576,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=0,right,45,0,overtake,3,0,0.8963426748918666,40
40876,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,45,0,slow down,4,100,90.8693063978482,40
41177,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,40,0,speed up,5,0,18.770602246197797,40
41478,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,45,0,slow down,4,100,91.97008178052536,40
41778,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,40,0,speed up,5,0,17.81324283938327,40
42079,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,45,0,slow down,4,100,92.95120603086666,40
42380,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,40,0,speed up,5,0,16.96143061575361,40
42680,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,45,0,slow down,4,100,93.82569973393753,40
42981,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,40,0,speed up,5,0,16.203544551517624,40
43281,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,45,0,slow down,4,100,94.60516520605896,40
43582,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,40,0,speed up,5,0,15.52924174842645,40
43883,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,45,0,slow down,4,100,95.29994110293732,40
44183,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,40,0,speed up,5,0,14.929316984613179,40
44484,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,45,0,slow down,4,100,95.91924016248973,40
44785,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=2,left,40,2,speed up,5,0,13.53638528615186,40
45085,speed=AboveLimitTimeToCollision=2,speed=(3/4)-(1)LimitTimeToCollision=2,left,45,2,slow down,4,100,19.1,40
